what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1259155972828
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259155993468
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1259156011765
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259156021312
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.project.closeProject,1259156039000
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259156039843
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259156040953
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259156057812
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1259156063250
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259156067187
started,bundle,org.eclipse.wst.web.ui,1.1.201.v200811240900,org.eclipse.wst.web.ui,1259156067234
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259156067265
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259156067343
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259156075953
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals,1259156075953
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259156088203
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259156089703
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259156091578
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1259156091593
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259156095593
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259156097203
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1259156097218
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259156103359
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259156110359
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1259156110375
