what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088161828
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088226703
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088228156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088275843
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088279609
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088386718
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1262088389968
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1262088390828
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088391593
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088399781
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1262088401968
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.selectAll,1262088403750
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1262088404453
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088406937
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088446640
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1262088449250
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1262088450015
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1262088450125
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1262088453140
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088454781
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088461593
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1262088465140
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088466234
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088529812
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1262088542406
