what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259155288812
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1259155298765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259155314484
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259155317906
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259155330406
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259155330421
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259155330578
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259155343562
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259155346781
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259155347203
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259155347750
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259155381562
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259155396765
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259155398750
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259155771296
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259155773687
opened,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.SourceView,1259155775562
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.SourceView,1259155775593
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1259155778781
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.SourceView,1259155779953
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1259155782046
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259155795187
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1259155799437
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259155800359
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1259155803218
