what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1260247820765
opened,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1260247916750
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1260247917062
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1260247918093
started,bundle,org.eclipse.pde.core,3.4.0.v20090202,org.eclipse.pde.core,1260247918437
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1260247918609
started,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1260247921031
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1260247921031
executed,command,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui.antShortcut.run,1260247921234
started,bundle,org.eclipse.ant.core,3.2.0.v20080529,org.eclipse.ant.core,1260247923718
started,bundle,org.eclipse.pde.build,3.4.1.R34x_v20081217,org.eclipse.pde.build,1260247924578
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260247933156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260247939031
started,bundle,org.eclipse.wst.ws.service.policy,1.0.3.v200811261813,org.eclipse.wst.ws.service.policy,1260247942140
started,bundle,org.eclipse.wst.command.env,1.0.308.v200811200248,org.eclipse.wst.command.env,1260247942312
started,bundle,org.eclipse.wst.ws,1.1.3.v200902042200,org.eclipse.wst.ws,1260247942312
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260247942796
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260247960703
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1260247960781
executed,command,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui.antShortcut.run,1260247966609
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1260247973031
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260247975046
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260248007375
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1260248008640
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1260248027937
