what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263014466593
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263014466687
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263014466796
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1263014468843
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1263014497296
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1263014504375
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263014556734
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263014577796
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263014589703
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263014589890
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263014590000
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263014591328
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1263014591390
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1263014606593
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1263014644953
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263014810468
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263015348796
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1263015350656
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1263015356828
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263016143406
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263016145250
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1263016145328
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1263016145343
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1263016145375
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1263016145375
