what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1262088542843
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1262088542984
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,org.eclipse.wst.internet.cache,1262088543656
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1262088544343
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1262088545515
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088549656
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088656093
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1262088661390
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1262088662703
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088664609
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1262088667500
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088830390
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1262088830421
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1262088833796
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088835640
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088874484
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1262088879484
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262088880937
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262089691031
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1262089695531
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1262089696734
closed,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1262089696734
closed,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.buildEditor,1262089696859
closed,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1262089696875
closed,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1262089696906
