what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.312.v200901290909,org.eclipse.jst.jsp.core.jspsource.source,1260248392140
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260248407921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260248422484
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260248429140
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260248436953
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260249101656
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260249230859
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260249243671
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260249244593
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1260249244703
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1260249244718
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1260249244750
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1260249244796
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1260249245046
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1260249245703
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1260249245781
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.206.v20090115,org.eclipse.jst.server.generic.jboss,1260249245906
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,org.eclipse.jst.server.generic.jonas,1260249246671
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.205.v200805140145,org.eclipse.jst.server.generic.oc4j,1260249246687
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,org.eclipse.jst.server.websphere.core,1260249246750
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.305.v200805140145,org.eclipse.jst.server.generic.ui,1260249246750
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.305.v200805140145,org.eclipse.jst.server.generic.core,1260249246750
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1260249246750
