what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws,1.1.3.v200902042200,org.eclipse.wst.ws,1259205266984
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259205267125
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259205269953
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259205273468
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1259205273531
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259205274296
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259205274312
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259205274437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259205317671
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259205317828
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259205318031
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259205318437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259205319671
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1259205319750
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1259205319765
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1259205319859
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1259205319859
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259205320000
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1259205320796
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1259205320859
